% Model,transient_real_pressure.mph,
% Version,COMSOL 6.3.0.290,
% Date,"Mar 20 2025, 17:02",
% Table,探针�?1 - ,
% 时间 (s),"总声�?(Pa), 点探�?1","总声�?(Pa), 点探�?2"
0.033366667,3.92E-07,-4.23E-07
0.033383333,4.14E-07,-7.19E-08
0.0334,4.33E-07,2.80E-07
0.033416667,4.51E-07,6.32E-07
0.033433333,4.67E-07,9.84E-07
0.03345,4.81E-07,1.33E-06
0.033466667,4.93E-07,1.68E-06
0.033483333,5.04E-07,2.03E-06
0.0335,5.13E-07,2.37E-06
0.033516667,5.19E-07,2.72E-06
0.033533333,5.25E-07,3.06E-06
0.03355,5.28E-07,3.39E-06
0.033566667,5.30E-07,3.73E-06
0.033583333,5.29E-07,4.06E-06
0.0336,5.28E-07,4.39E-06
0.033616667,5.24E-07,4.71E-06
0.033633333,5.19E-07,5.03E-06
0.03365,5.12E-07,5.34E-06
0.033666667,5.04E-07,5.65E-06
0.033683333,4.94E-07,5.95E-06
0.0337,4.83E-07,6.25E-06
0.033716667,4.70E-07,6.54E-06
0.033733333,4.56E-07,6.83E-06
0.03375,4.40E-07,7.11E-06
0.033766667,4.23E-07,7.38E-06
0.033783333,4.04E-07,7.64E-06
0.0338,3.85E-07,7.90E-06
0.033816667,3.64E-07,8.15E-06
0.033833333,3.42E-07,8.39E-06
0.03385,3.18E-07,8.63E-06
0.033866667,2.94E-07,8.85E-06
0.033883333,2.68E-07,9.07E-06
0.0339,2.42E-07,9.28E-06
0.033916667,2.14E-07,9.48E-06
0.033933333,1.86E-07,9.67E-06
0.03395,1.57E-07,9.85E-06
0.033966667,1.27E-07,1.00E-05
0.033983333,9.59E-08,1.02E-05
0.034,6.45E-08,1.03E-05
0.034016667,3.24E-08,1.05E-05
0.034033333,-1.62E-10,1.06E-05
0.03405,-3.33E-08,1.07E-05
0.034066667,-6.68E-08,1.09E-05
0.034083333,-1.01E-07,1.10E-05
0.0341,-1.35E-07,1.10E-05
0.034116667,-1.70E-07,1.11E-05
0.034133333,-2.04E-07,1.12E-05
0.03415,-2.39E-07,1.13E-05
0.034166667,-2.74E-07,1.13E-05
0.034183333,-3.09E-07,1.13E-05
0.0342,-3.44E-07,1.14E-05
0.034216667,-3.79E-07,1.14E-05
0.034233333,-4.14E-07,1.14E-05
0.03425,-4.48E-07,1.14E-05
0.034266667,-4.82E-07,1.14E-05
0.034283333,-5.16E-07,1.13E-05
0.0343,-5.50E-07,1.13E-05
0.034316667,-5.83E-07,1.13E-05
0.034333333,-6.15E-07,1.12E-05
0.03435,-6.47E-07,1.11E-05
0.034366667,-6.78E-07,1.10E-05
0.034383333,-7.09E-07,1.09E-05
0.0344,-7.39E-07,1.08E-05
0.034416667,-7.68E-07,1.07E-05
0.034433333,-7.96E-07,1.06E-05
0.03445,-8.23E-07,1.05E-05
0.034466667,-8.49E-07,1.03E-05
0.034483333,-8.74E-07,1.02E-05
0.0345,-8.98E-07,1.00E-05
0.034516667,-9.21E-07,9.85E-06
0.034533333,-9.42E-07,9.67E-06
0.03455,-9.63E-07,9.48E-06
0.034566667,-9.82E-07,9.28E-06
0.034583333,-1.00E-06,9.07E-06
0.0346,-1.02E-06,8.86E-06
0.034616667,-1.03E-06,8.63E-06
0.034633333,-1.04E-06,8.40E-06
0.03465,-1.06E-06,8.16E-06
0.034666667,-1.07E-06,7.91E-06
0.034683333,-1.08E-06,7.65E-06
0.0347,-1.08E-06,7.39E-06
0.034716667,-1.09E-06,7.12E-06
0.034733333,-1.09E-06,6.85E-06
0.03475,-1.09E-06,6.56E-06
0.034766667,-1.10E-06,6.27E-06
0.034783333,-1.09E-06,5.98E-06
0.0348,-1.09E-06,5.68E-06
0.034816667,-1.09E-06,5.37E-06
0.034833333,-1.08E-06,5.07E-06
0.03485,-1.07E-06,4.75E-06
0.034866667,-1.06E-06,4.43E-06
0.034883333,-1.05E-06,4.11E-06
0.0349,-1.03E-06,3.78E-06
0.034916667,-1.02E-06,3.45E-06
0.034933333,-9.99E-07,3.12E-06
0.03495,-9.79E-07,2.78E-06
0.034966667,-9.57E-07,2.45E-06
0.034983333,-9.33E-07,2.11E-06
0.035,-9.07E-07,1.77E-06
0.035016667,-8.79E-07,1.42E-06
0.035033333,-8.49E-07,1.08E-06
0.03505,-8.18E-07,7.34E-07
0.035066667,-7.84E-07,3.90E-07
0.035083333,-7.48E-07,4.64E-08
0.0351,-7.11E-07,-2.98E-07
0.035116667,-6.71E-07,-6.41E-07
0.035133333,-6.30E-07,-9.84E-07
0.03515,-5.87E-07,-1.33E-06
0.035166667,-5.42E-07,-1.66E-06
0.035183333,-4.95E-07,-2.00E-06
0.0352,-4.47E-07,-2.34E-06
0.035216667,-3.96E-07,-2.67E-06
0.035233333,-3.44E-07,-3.00E-06
0.03525,-2.90E-07,-3.32E-06
0.035266667,-2.35E-07,-3.65E-06
0.035283333,-1.77E-07,-3.96E-06
0.0353,-1.19E-07,-4.28E-06
0.035316667,-5.84E-08,-4.58E-06
0.035333333,3.52E-09,-4.89E-06
0.03535,6.69E-08,-5.19E-06
0.035366667,1.32E-07,-5.48E-06
0.035383333,1.98E-07,-5.77E-06
0.0354,2.66E-07,-6.05E-06
0.035416667,3.35E-07,-6.32E-06
0.035433333,4.05E-07,-6.59E-06
0.03545,4.76E-07,-6.85E-06
0.035466667,5.49E-07,-7.11E-06
0.035483333,6.23E-07,-7.35E-06
0.0355,6.97E-07,-7.59E-06
0.035516667,7.73E-07,-7.83E-06
0.035533333,8.50E-07,-8.05E-06
0.03555,9.27E-07,-8.26E-06
0.035566667,1.01E-06,-8.47E-06
0.035583333,1.09E-06,-8.66E-06
0.0356,1.16E-06,-8.85E-06
0.035616667,1.25E-06,-9.03E-06
0.035633333,1.33E-06,-9.20E-06
0.03565,1.41E-06,-9.36E-06
0.035666667,1.49E-06,-9.52E-06
0.035683333,1.57E-06,-9.66E-06
0.0357,1.66E-06,-9.79E-06
0.035716667,1.74E-06,-9.91E-06
0.035733333,1.82E-06,-1.00E-05
0.03575,1.91E-06,-1.01E-05
0.035766667,1.99E-06,-1.02E-05
0.035783333,2.07E-06,-1.03E-05
0.0358,2.16E-06,-1.04E-05
0.035816667,2.24E-06,-1.04E-05
0.035833333,2.32E-06,-1.05E-05
0.03585,2.40E-06,-1.05E-05
0.035866667,2.49E-06,-1.05E-05
0.035883333,2.57E-06,-1.06E-05
0.0359,2.65E-06,-1.06E-05
0.035916667,2.73E-06,-1.06E-05
0.035933333,2.81E-06,-1.05E-05
0.03595,2.89E-06,-1.05E-05
0.035966667,2.97E-06,-1.05E-05
0.035983333,3.04E-06,-1.04E-05
0.036,3.12E-06,-1.04E-05
0.036016667,3.20E-06,-1.03E-05
0.036033333,3.27E-06,-1.02E-05
0.03605,3.34E-06,-1.01E-05
0.036066667,3.42E-06,-1.00E-05
0.036083333,3.49E-06,-9.92E-06
0.0361,3.56E-06,-9.80E-06
0.036116667,3.62E-06,-9.67E-06
0.036133333,3.69E-06,-9.53E-06
0.03615,3.76E-06,-9.38E-06
0.036166667,3.82E-06,-9.22E-06
0.036183333,3.88E-06,-9.05E-06
0.0362,3.94E-06,-8.88E-06
0.036216667,4.00E-06,-8.69E-06
0.036233333,4.06E-06,-8.49E-06
0.03625,4.11E-06,-8.29E-06
0.036266667,4.16E-06,-8.08E-06
0.036283333,4.21E-06,-7.86E-06
0.0363,4.26E-06,-7.63E-06
0.036316667,4.31E-06,-7.39E-06
0.036333333,4.35E-06,-7.15E-06
0.03635,4.40E-06,-6.90E-06
0.036366667,4.44E-06,-6.64E-06
0.036383333,4.48E-06,-6.38E-06
0.0364,4.51E-06,-6.10E-06
0.036416667,4.54E-06,-5.83E-06
0.036433333,4.58E-06,-5.54E-06
0.03645,4.60E-06,-5.26E-06
0.036466667,4.63E-06,-4.96E-06
0.036483333,4.65E-06,-4.66E-06
0.0365,4.68E-06,-4.36E-06
0.036516667,4.69E-06,-4.05E-06
0.036533333,4.71E-06,-3.74E-06
0.03655,4.72E-06,-3.42E-06
0.036566667,4.74E-06,-3.10E-06
0.036583333,4.74E-06,-2.78E-06
0.0366,4.75E-06,-2.45E-06
0.036616667,4.75E-06,-2.12E-06
0.036633333,4.75E-06,-1.79E-06
0.03665,4.75E-06,-1.46E-06
0.036666667,4.75E-06,-1.13E-06
0.036683333,4.74E-06,-7.94E-07
0.0367,4.73E-06,-4.58E-07
0.036716667,4.72E-06,-1.21E-07
0.036733333,4.70E-06,2.16E-07
0.03675,4.69E-06,5.53E-07
0.036766667,4.67E-06,8.88E-07
0.036783333,4.64E-06,1.22E-06
0.0368,4.62E-06,1.56E-06
0.036816667,4.59E-06,1.89E-06
0.036833333,4.56E-06,2.22E-06
0.03685,4.53E-06,2.55E-06
0.036866667,4.49E-06,2.87E-06
0.036883333,4.45E-06,3.19E-06
0.0369,4.41E-06,3.51E-06
0.036916667,4.37E-06,3.83E-06
0.036933333,4.32E-06,4.14E-06
0.03695,4.27E-06,4.45E-06
0.036966667,4.22E-06,4.76E-06
0.036983333,4.17E-06,5.05E-06
0.037,4.12E-06,5.35E-06
0.037016667,4.06E-06,5.64E-06
0.037033333,4.00E-06,5.92E-06
0.03705,3.94E-06,6.20E-06
0.037066667,3.87E-06,6.47E-06
0.037083333,3.81E-06,6.73E-06
0.0371,3.74E-06,6.99E-06
0.037116667,3.67E-06,7.24E-06
0.037133333,3.60E-06,7.48E-06
0.03715,3.52E-06,7.72E-06
0.037166667,3.45E-06,7.95E-06
0.037183333,3.37E-06,8.17E-06
0.0372,3.29E-06,8.38E-06
0.037216667,3.21E-06,8.59E-06
0.037233333,3.13E-06,8.78E-06
0.03725,3.04E-06,8.97E-06
0.037266667,2.96E-06,9.14E-06
0.037283333,2.87E-06,9.31E-06
0.0373,2.78E-06,9.47E-06
0.037316667,2.69E-06,9.62E-06
0.037333333,2.60E-06,9.76E-06
0.03735,2.51E-06,9.89E-06
0.037366667,2.42E-06,1.00E-05
0.037383333,2.32E-06,1.01E-05
0.0374,2.23E-06,1.02E-05
0.037416667,2.13E-06,1.03E-05
0.037433333,2.03E-06,1.04E-05
0.03745,1.94E-06,1.05E-05
0.037466667,1.84E-06,1.05E-05
0.037483333,1.74E-06,1.06E-05
0.0375,1.64E-06,1.06E-05
0.037516667,1.54E-06,1.06E-05
0.037533333,1.44E-06,1.06E-05
0.03755,1.34E-06,1.06E-05
0.037566667,1.24E-06,1.06E-05
0.037583333,1.14E-06,1.06E-05
0.0376,1.04E-06,1.06E-05
0.037616667,9.36E-07,1.06E-05
0.037633333,8.35E-07,1.05E-05
0.03765,7.34E-07,1.04E-05
0.037666667,6.33E-07,1.04E-05
0.037683333,5.33E-07,1.03E-05
0.0377,4.33E-07,1.02E-05
0.037716667,3.33E-07,1.01E-05
0.037733333,2.34E-07,9.99E-06
0.03775,1.36E-07,9.87E-06
0.037766667,3.78E-08,9.73E-06
0.037783333,-5.94E-08,9.59E-06
0.0378,-1.56E-07,9.44E-06
0.037816667,-2.52E-07,9.28E-06
0.037833333,-3.46E-07,9.11E-06
0.03785,-4.40E-07,8.93E-06
0.037866667,-5.33E-07,8.74E-06
0.037883333,-6.25E-07,8.54E-06
0.0379,-7.15E-07,8.33E-06
0.037916667,-8.05E-07,8.12E-06
0.037933333,-8.93E-07,7.89E-06
0.03795,-9.80E-07,7.66E-06
0.037966667,-1.07E-06,7.42E-06
0.037983333,-1.15E-06,7.17E-06
0.038,-1.23E-06,6.92E-06
0.038016667,-1.31E-06,6.65E-06
0.038033333,-1.39E-06,6.38E-06
0.03805,-1.47E-06,6.11E-06
0.038066667,-1.55E-06,5.83E-06
0.038083333,-1.62E-06,5.54E-06
0.0381,-1.69E-06,5.24E-06
0.038116667,-1.76E-06,4.94E-06
0.038133333,-1.83E-06,4.64E-06
0.03815,-1.90E-06,4.33E-06
0.038166667,-1.97E-06,4.01E-06
0.038183333,-2.03E-06,3.69E-06
0.0382,-2.09E-06,3.37E-06
0.038216667,-2.15E-06,3.04E-06
0.038233333,-2.21E-06,2.71E-06
0.03825,-2.26E-06,2.38E-06
0.038266667,-2.31E-06,2.04E-06
0.038283333,-2.37E-06,1.70E-06
0.0383,-2.41E-06,1.36E-06
0.038316667,-2.46E-06,1.02E-06
0.038333333,-2.51E-06,6.76E-07
0.03835,-2.55E-06,3.31E-07
0.038366667,-2.59E-06,-1.45E-08
0.038383333,-2.63E-06,-3.60E-07
0.0384,-2.66E-06,-7.06E-07
0.038416667,-2.70E-06,-1.05E-06
0.038433333,-2.73E-06,-1.40E-06
0.03845,-2.76E-06,-1.74E-06
0.038466667,-2.78E-06,-2.08E-06
0.038483333,-2.81E-06,-2.43E-06
0.0385,-2.83E-06,-2.76E-06
0.038516667,-2.85E-06,-3.10E-06
0.038533333,-2.87E-06,-3.44E-06
0.03855,-2.89E-06,-3.77E-06
0.038566667,-2.90E-06,-4.10E-06
0.038583333,-2.91E-06,-4.42E-06
0.0386,-2.92E-06,-4.74E-06
0.038616667,-2.93E-06,-5.06E-06
0.038633333,-2.93E-06,-5.37E-06
0.03865,-2.94E-06,-5.68E-06
0.038666667,-2.94E-06,-5.98E-06
0.038683333,-2.94E-06,-6.27E-06
0.0387,-2.93E-06,-6.56E-06
0.038716667,-2.93E-06,-6.85E-06
0.038733333,-2.92E-06,-7.13E-06
0.03875,-2.92E-06,-7.40E-06
0.038766667,-2.91E-06,-7.66E-06
0.038783333,-2.89E-06,-7.92E-06
0.0388,-2.88E-06,-8.17E-06
0.038816667,-2.86E-06,-8.41E-06
0.038833333,-2.85E-06,-8.65E-06
0.03885,-2.83E-06,-8.88E-06
0.038866667,-2.81E-06,-9.09E-06
0.038883333,-2.79E-06,-9.30E-06
0.0389,-2.76E-06,-9.50E-06
0.038916667,-2.74E-06,-9.69E-06
0.038933333,-2.71E-06,-9.88E-06
0.03895,-2.68E-06,-1.00E-05
0.038966667,-2.65E-06,-1.02E-05
0.038983333,-2.62E-06,-1.04E-05
0.039,-2.59E-06,-1.05E-05
0.039016667,-2.56E-06,-1.06E-05
0.039033333,-2.52E-06,-1.08E-05
0.03905,-2.49E-06,-1.09E-05
0.039066667,-2.45E-06,-1.10E-05
0.039083333,-2.42E-06,-1.11E-05
0.0391,-2.38E-06,-1.12E-05
0.039116667,-2.34E-06,-1.12E-05
0.039133333,-2.30E-06,-1.13E-05
0.03915,-2.26E-06,-1.13E-05
0.039166667,-2.22E-06,-1.14E-05
0.039183333,-2.18E-06,-1.14E-05
0.0392,-2.14E-06,-1.14E-05
0.039216667,-2.10E-06,-1.14E-05
0.039233333,-2.06E-06,-1.14E-05
0.03925,-2.01E-06,-1.14E-05
0.039266667,-1.97E-06,-1.14E-05
0.039283333,-1.93E-06,-1.14E-05
0.0393,-1.88E-06,-1.13E-05
0.039316667,-1.84E-06,-1.12E-05
0.039333333,-1.80E-06,-1.12E-05
0.03935,-1.75E-06,-1.11E-05
0.039366667,-1.71E-06,-1.10E-05
0.039383333,-1.67E-06,-1.09E-05
0.0394,-1.62E-06,-1.08E-05
0.039416667,-1.58E-06,-1.07E-05
0.039433333,-1.54E-06,-1.05E-05
0.03945,-1.50E-06,-1.04E-05
0.039466667,-1.46E-06,-1.02E-05
0.039483333,-1.41E-06,-1.01E-05
0.0395,-1.37E-06,-9.91E-06
0.039516667,-1.33E-06,-9.73E-06
0.039533333,-1.29E-06,-9.54E-06
0.03955,-1.26E-06,-9.34E-06
0.039566667,-1.22E-06,-9.13E-06
0.039583333,-1.18E-06,-8.91E-06
0.0396,-1.14E-06,-8.68E-06
0.039616667,-1.11E-06,-8.45E-06
0.039633333,-1.08E-06,-8.21E-06
0.03965,-1.04E-06,-7.96E-06
0.039666667,-1.01E-06,-7.70E-06
0.039683333,-9.78E-07,-7.43E-06
0.0397,-9.48E-07,-7.16E-06
0.039716667,-9.19E-07,-6.88E-06
0.039733333,-8.91E-07,-6.59E-06
0.03975,-8.64E-07,-6.30E-06
0.039766667,-8.38E-07,-6.00E-06
0.039783333,-8.14E-07,-5.70E-06
0.0398,-7.91E-07,-5.39E-06
0.039816667,-7.69E-07,-5.07E-06
0.039833333,-7.49E-07,-4.75E-06
0.03985,-7.30E-07,-4.43E-06
0.039866667,-7.12E-07,-4.10E-06
0.039883333,-6.96E-07,-3.77E-06
0.0399,-6.81E-07,-3.43E-06
0.039916667,-6.68E-07,-3.09E-06
0.039933333,-6.56E-07,-2.75E-06
0.03995,-6.46E-07,-2.41E-06
0.039966667,-6.37E-07,-2.06E-06
0.039983333,-6.29E-07,-1.71E-06
0.04,-6.23E-07,-1.36E-06
0.040016667,-6.18E-07,-1.01E-06
0.040033333,-6.15E-07,-6.55E-07
0.04005,-6.14E-07,-3.02E-07
0.040066667,-6.14E-07,5.15E-08
0.040083333,-6.15E-07,4.05E-07
0.0401,-6.18E-07,7.57E-07
0.040116667,-6.22E-07,1.11E-06
0.040133333,-6.28E-07,1.46E-06
0.04015,-6.35E-07,1.81E-06
0.040166667,-6.44E-07,2.16E-06
0.040183333,-6.54E-07,2.50E-06
0.0402,-6.65E-07,2.85E-06
0.040216667,-6.78E-07,3.19E-06
0.040233333,-6.92E-07,3.52E-06
0.04025,-7.08E-07,3.86E-06
0.040266667,-7.25E-07,4.19E-06
0.040283333,-7.43E-07,4.51E-06
0.0403,-7.62E-07,4.83E-06
0.040316667,-7.83E-07,5.15E-06
0.040333333,-8.05E-07,5.46E-06
0.04035,-8.28E-07,5.77E-06
0.040366667,-8.52E-07,6.07E-06
0.040383333,-8.77E-07,6.36E-06
0.0404,-9.03E-07,6.65E-06
0.040416667,-9.31E-07,6.93E-06
0.040433333,-9.59E-07,7.21E-06
0.04045,-9.88E-07,7.48E-06
0.040466667,-1.02E-06,7.74E-06
0.040483333,-1.05E-06,7.99E-06
0.0405,-1.08E-06,8.23E-06
0.040516667,-1.11E-06,8.47E-06
0.040533333,-1.15E-06,8.70E-06
0.04055,-1.18E-06,8.92E-06
0.040566667,-1.22E-06,9.13E-06
0.040583333,-1.25E-06,9.34E-06
0.0406,-1.29E-06,9.53E-06
0.040616667,-1.32E-06,9.72E-06
0.040633333,-1.36E-06,9.89E-06
0.04065,-1.39E-06,1.01E-05
0.040666667,-1.43E-06,1.02E-05
0.040683333,-1.47E-06,1.04E-05
0.0407,-1.51E-06,1.05E-05
0.040716667,-1.54E-06,1.06E-05
0.040733333,-1.58E-06,1.07E-05
0.04075,-1.62E-06,1.08E-05
0.040766667,-1.66E-06,1.09E-05
0.040783333,-1.69E-06,1.10E-05
0.0408,-1.73E-06,1.11E-05
0.040816667,-1.77E-06,1.12E-05
0.040833333,-1.80E-06,1.12E-05
0.04085,-1.84E-06,1.12E-05
0.040866667,-1.88E-06,1.13E-05
0.040883333,-1.91E-06,1.13E-05
0.0409,-1.95E-06,1.13E-05
0.040916667,-1.98E-06,1.13E-05
0.040933333,-2.01E-06,1.13E-05
0.04095,-2.05E-06,1.13E-05
0.040966667,-2.08E-06,1.12E-05
0.040983333,-2.11E-06,1.12E-05
0.041,-2.14E-06,1.11E-05
0.041016667,-2.17E-06,1.11E-05
0.041033333,-2.20E-06,1.10E-05
0.04105,-2.22E-06,1.09E-05
0.041066667,-2.25E-06,1.08E-05
0.041083333,-2.28E-06,1.07E-05
0.0411,-2.30E-06,1.06E-05
0.041116667,-2.32E-06,1.04E-05
0.041133333,-2.34E-06,1.03E-05
0.04115,-2.36E-06,1.01E-05
0.041166667,-2.38E-06,9.99E-06
0.041183333,-2.40E-06,9.82E-06
0.0412,-2.41E-06,9.64E-06
0.041216667,-2.43E-06,9.45E-06
0.041233333,-2.44E-06,9.26E-06
0.04125,-2.45E-06,9.05E-06
0.041266667,-2.46E-06,8.84E-06
0.041283333,-2.46E-06,8.61E-06
0.0413,-2.47E-06,8.38E-06
0.041316667,-2.47E-06,8.15E-06
0.041333333,-2.47E-06,7.90E-06
0.04135,-2.47E-06,7.65E-06
0.041366667,-2.47E-06,7.39E-06
0.041383333,-2.47E-06,7.12E-06
0.0414,-2.46E-06,6.84E-06
0.041416667,-2.45E-06,6.56E-06
0.041433333,-2.44E-06,6.28E-06
0.04145,-2.43E-06,5.99E-06
0.041466667,-2.41E-06,5.69E-06
0.041483333,-2.40E-06,5.38E-06
0.0415,-2.38E-06,5.08E-06
0.041516667,-2.36E-06,4.76E-06
0.041533333,-2.34E-06,4.45E-06
0.04155,-2.31E-06,4.13E-06
0.041566667,-2.28E-06,3.80E-06
0.041583333,-2.26E-06,3.47E-06
0.0416,-2.22E-06,3.14E-06
0.041616667,-2.19E-06,2.81E-06
0.041633333,-2.15E-06,2.47E-06
0.04165,-2.12E-06,2.13E-06
0.041666667,-2.08E-06,1.79E-06
0.041683333,-2.04E-06,1.45E-06
0.0417,-1.99E-06,1.11E-06
0.041716667,-1.94E-06,7.68E-07
0.041733333,-1.90E-06,4.25E-07
0.04175,-1.85E-06,8.15E-08
0.041766667,-1.79E-06,-2.61E-07
0.041783333,-1.74E-06,-6.04E-07
0.0418,-1.68E-06,-9.45E-07
0.041816667,-1.62E-06,-1.28E-06
0.041833333,-1.56E-06,-1.62E-06
0.04185,-1.50E-06,-1.96E-06
0.041866667,-1.43E-06,-2.29E-06
0.041883333,-1.37E-06,-2.62E-06
0.0419,-1.30E-06,-2.95E-06
0.041916667,-1.23E-06,-3.28E-06
0.041933333,-1.16E-06,-3.60E-06
0.04195,-1.08E-06,-3.92E-06
0.041966667,-1.01E-06,-4.23E-06
0.041983333,-9.31E-07,-4.54E-06
0.042,-8.53E-07,-4.84E-06
0.042016667,-7.72E-07,-5.14E-06
0.042033333,-6.91E-07,-5.43E-06
0.04205,-6.07E-07,-5.72E-06
0.042066667,-5.23E-07,-6.00E-06
0.042083333,-4.36E-07,-6.28E-06
0.0421,-3.49E-07,-6.54E-06
0.042116667,-2.60E-07,-6.81E-06
0.042133333,-1.70E-07,-7.06E-06
0.04215,-7.94E-08,-7.31E-06
0.042166667,1.27E-08,-7.55E-06
0.042183333,1.06E-07,-7.78E-06
0.0422,2.00E-07,-8.00E-06
0.042216667,2.95E-07,-8.22E-06
0.042233333,3.91E-07,-8.42E-06
0.04225,4.87E-07,-8.62E-06
0.042266667,5.84E-07,-8.81E-06
0.042283333,6.82E-07,-8.99E-06
0.0423,7.80E-07,-9.16E-06
0.042316667,8.79E-07,-9.32E-06
0.042333333,9.79E-07,-9.47E-06
0.04235,1.08E-06,-9.62E-06
0.042366667,1.18E-06,-9.75E-06
0.042383333,1.28E-06,-9.87E-06
0.0424,1.38E-06,-9.98E-06
0.042416667,1.48E-06,-1.01E-05
0.042433333,1.58E-06,-1.02E-05
0.04245,1.68E-06,-1.03E-05
0.042466667,1.78E-06,-1.03E-05
0.042483333,1.88E-06,-1.04E-05
0.0425,1.98E-06,-1.04E-05
0.042516667,2.08E-06,-1.05E-05
0.042533333,2.17E-06,-1.05E-05
0.04255,2.27E-06,-1.05E-05
0.042566667,2.37E-06,-1.05E-05
0.042583333,2.47E-06,-1.05E-05
0.0426,2.56E-06,-1.05E-05
0.042616667,2.66E-06,-1.05E-05
0.042633333,2.75E-06,-1.05E-05
0.04265,2.84E-06,-1.04E-05
0.042666667,2.93E-06,-1.04E-05
0.042683333,3.03E-06,-1.03E-05
0.0427,3.11E-06,-1.02E-05
0.042716667,3.20E-06,-1.01E-05
0.042733333,3.29E-06,-1.00E-05
0.04275,3.37E-06,-9.91E-06
0.042766667,3.46E-06,-9.80E-06
0.042783333,3.54E-06,-9.67E-06
0.0428,3.62E-06,-9.53E-06
0.042816667,3.70E-06,-9.38E-06
0.042833333,3.78E-06,-9.23E-06
0.04285,3.85E-06,-9.06E-06
0.042866667,3.92E-06,-8.89E-06
0.042883333,4.00E-06,-8.70E-06
0.0429,4.06E-06,-8.51E-06
0.042916667,4.13E-06,-8.31E-06
0.042933333,4.20E-06,-8.10E-06
0.04295,4.26E-06,-7.88E-06
0.042966667,4.32E-06,-7.65E-06
0.042983333,4.38E-06,-7.42E-06
0.043,4.43E-06,-7.18E-06
0.043016667,4.49E-06,-6.93E-06
0.043033333,4.54E-06,-6.67E-06
0.04305,4.59E-06,-6.41E-06
0.043066667,4.63E-06,-6.14E-06
0.043083333,4.68E-06,-5.87E-06
0.0431,4.72E-06,-5.59E-06
0.043116667,4.76E-06,-5.30E-06
0.043133333,4.79E-06,-5.01E-06
0.04315,4.82E-06,-4.71E-06
0.043166667,4.85E-06,-4.41E-06
0.043183333,4.88E-06,-4.11E-06
0.0432,4.91E-06,-3.80E-06
0.043216667,4.93E-06,-3.48E-06
0.043233333,4.95E-06,-3.16E-06
0.04325,4.96E-06,-2.84E-06
0.043266667,4.98E-06,-2.52E-06
0.043283333,4.99E-06,-2.19E-06
0.0433,4.99E-06,-1.87E-06
0.043316667,5.00E-06,-1.54E-06
0.043333333,5.00E-06,-1.21E-06
0.04335,5.00E-06,-8.73E-07
0.043366667,4.99E-06,-5.40E-07
0.043383333,4.99E-06,-2.06E-07
0.0434,4.98E-06,1.28E-07
0.043416667,4.96E-06,4.62E-07
0.043433333,4.95E-06,7.95E-07
0.04345,4.93E-06,1.13E-06
0.043466667,4.91E-06,1.46E-06
0.043483333,4.88E-06,1.79E-06
0.0435,4.85E-06,2.12E-06
0.043516667,4.82E-06,2.44E-06
0.043533333,4.79E-06,2.77E-06
0.04355,4.75E-06,3.09E-06
0.043566667,4.72E-06,3.40E-06
0.043583333,4.67E-06,3.72E-06
0.0436,4.63E-06,4.03E-06
0.043616667,4.58E-06,4.34E-06
0.043633333,4.53E-06,4.64E-06
0.04365,4.48E-06,4.93E-06
0.043666667,4.43E-06,5.23E-06
0.043683333,4.37E-06,5.51E-06
0.0437,4.31E-06,5.80E-06
0.043716667,4.25E-06,6.07E-06
0.043733333,4.18E-06,6.34E-06
0.04375,4.12E-06,6.60E-06
0.043766667,4.05E-06,6.86E-06
0.043783333,3.97E-06,7.11E-06
0.0438,3.90E-06,7.35E-06
0.043816667,3.82E-06,7.58E-06
0.043833333,3.75E-06,7.81E-06
0.04385,3.67E-06,8.03E-06
0.043866667,3.58E-06,8.24E-06
0.043883333,3.50E-06,8.44E-06
0.0439,3.41E-06,8.64E-06
0.043916667,3.33E-06,8.82E-06
0.043933333,3.24E-06,9.00E-06
0.04395,3.15E-06,9.17E-06
0.043966667,3.05E-06,9.32E-06
0.043983333,2.96E-06,9.47E-06
0.044,2.86E-06,9.61E-06
0.044016667,2.77E-06,9.74E-06
0.044033333,2.67E-06,9.86E-06
0.04405,2.57E-06,9.97E-06
0.044066667,2.47E-06,1.01E-05
0.044083333,2.37E-06,1.02E-05
0.0441,2.26E-06,1.02E-05
0.044116667,2.16E-06,1.03E-05
0.044133333,2.06E-06,1.04E-05
0.04415,1.95E-06,1.04E-05
0.044166667,1.84E-06,1.04E-05
0.044183333,1.74E-06,1.05E-05
0.0442,1.63E-06,1.05E-05
0.044216667,1.52E-06,1.05E-05
0.044233333,1.41E-06,1.05E-05
0.04425,1.30E-06,1.05E-05
0.044266667,1.20E-06,1.04E-05
0.044283333,1.09E-06,1.04E-05
0.0443,9.78E-07,1.04E-05
0.044316667,8.69E-07,1.03E-05
0.044333333,7.60E-07,1.02E-05
0.04435,6.51E-07,1.01E-05
0.044366667,5.42E-07,1.01E-05
0.044383333,4.34E-07,9.95E-06
0.0444,3.25E-07,9.84E-06
0.044416667,2.18E-07,9.72E-06
0.044433333,1.11E-07,9.59E-06
0.04445,4.26E-09,9.45E-06
0.044466667,-1.02E-07,9.30E-06
0.044483333,-2.07E-07,9.14E-06
0.0445,-3.11E-07,8.97E-06
0.044516667,-4.14E-07,8.79E-06
0.044533333,-5.17E-07,8.60E-06
0.04455,-6.18E-07,8.41E-06
0.044566667,-7.19E-07,8.20E-06
